Text_ID,Text,Default_Polarity,Aspect,Source,Sarcasm,P1,P2,P3,P4,P5,P6,P7
521,"Hilarious show -- great writing, excellent performances all around  -- this show makes my week !",1,TV-Show,SocialMedia,No,-1,1,1,1,1,1,1
522,"Can we please put this show, and guy, out to pasture  seinfeld\'s voice is annoying, i would lock the door on kramer, just so he slams into it and hurts himself, and elaine needs to remember that she ain\'t all that.  george is the only bright spot on this show about nothing.  why it ever got the status is has, i\'ll never know.",-1,TV-Show,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
523,Best show ever has great comedy and meaning much better than usual programming,1,TV-Show,SocialMedia,No,1,-1,-1,1,1,1,1
524,The lead actress is terrible i cannot be convinced she is supposed to be some forensic genius her acting is bad,-1,TV-Show,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
525,Ilove this show! this show makes me want to be a doctor because it show the cast being a famliy!,1,TV-Show,SocialMedia,No,1,1,1,1,1,1,1
526,The show is so liberal it is disgusting!,-1,TV-Show,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
527,"Jericho, is a fresh break from all of the hospital, police and reality tv shows.  i really look forward to see what is going to happen each week.",1,TV-Show,SocialMedia,No,1,1,-1,1,1,1,1
528,"It\'s interesting how many people are claiming this to be a hilary for president advertisement show.  one guy even talks about republicans evil and democrats save the day.  it\'s a tv show.  your politics are blinding you or you haven\'t really watched the show and paid attention.  the lady president is an independent and the speaker of the house is her evil foe and he\'s a democrat.  get off your halliburton horse and pay attention, only then will your opinion be informed and therefore actually mean something.",1,TV-Show,SocialMedia,No,1,-1,1,-1,-1,1,1
529,I love each weeks story line. for those who say this show is not realistic then i must say that you don\'t have a very good imagination. this so is awesome.,1,TV-Show,SocialMedia,No,1,1,1,1,1,1,1
530,The canned laughter kills me. terrible,-1,TV-Show,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
531,"Hilarious, and good underlying values",1,TV-Show,SocialMedia,No,1,1,-1,1,1,-1,1
532,Lost interest after ten minutes. the doctor is just grating.,-1,TV-Show,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
533,Bring back jericho!!!  it\'s a pleasant change from all of the stupid reality shows.  life is real--give us more creativity!!!,1,TV-Show,SocialMedia,No,1,-1,-1,1,-1,1,1
534,"One of the stupidest shows on tv.  crime lab guys do not interview suspects, they do not carry guns, they do not get involved in car chases, fights, etc.  plus, the science is just wrong most of the time.",-1,TV-Show,SocialMedia,No,-1,-1,-1,-1,1,-1,-1
535,"My daughter and i have really enjoyed this show. it keeps you guessing about what will happen to these people. just frustrated with abc, they keep taking it off the air for long periods of time. hope they stick with the show and keep it for a second season.",1,TV-Show,SocialMedia,No,1,1,1,1,-1,1,1
536,I don\'t know what abc is thinking.  this is probably the worst show on television right now.  the nielsen ratings prove it.  very few people are watching.  abc needs to cut it\'s losses and put something worth watching on.  j. j. abrams is completely overrated.,-1,TV-Show,SocialMedia,No,-1,-1,-1,-1,1,-1,-1
537,"One of the best dramas on tv! the sci-fi aspect will turn some off i\'m sure but give it a chance and it will hook you. very dark, almost brooding storylines and plot twists. this is quality television.",1,TV-Show,SocialMedia,No,-1,1,1,1,-1,1,1
538,"One word to describe this show. stupid!!! oh wait do i see the cancellation axe this coming season, me think so",-1,TV-Show,SocialMedia,No,-1,-1,-1,-1,1,-1,-1
539,This is a fantastic show and i hope it stays on for another 10 seasons at least!,1,TV-Show,SocialMedia,No,1,1,1,1,-1,1,1
540,Er once was a good show. now it feels it needs to shove stale politically correct nonsense down our throats every episode. last week\'s episode began with an unnecessary cheap shot at condi rice. the new characters are silly and dull. the plots are getting worse each season.,-1,TV-Show,SocialMedia,No,-1,-1,-1,-1,1,-1,-1
541,Good program.this should be on saturday nights.,1,TV-Show,SocialMedia,No,1,1,1,1,-1,1,1
543,I love this show.  excellent story lines,1,TV-Show,SocialMedia,No,1,1,1,1,1,1,1
544,This show is over rated and is a tool,-1,TV-Show,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
545,"Wow, imagine that.  a doctor with an attitude.  this has to be a first on t.v.  is there a bunch of 8th graders writing this crap",-1,TV-Show,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
546,I used to love this show. but the political slant that they keep infusing takes away from the humor.  not to mention the over emphasis to sex as if they can\'t be more creative.  i just can\'t give it any more time.,-1,TV-Show,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
547,The best show there ever was. it will never die.,1,TV-Show,SocialMedia,No,-1,1,1,1,-1,1,1
548,"The most overrated show on tv. yes, it has some funny moments, but all the hype is ridiculous. there is a reason why it is on the verge of cancellation.",-1,TV-Show,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
549,Very interesting idea even though it will never hold a candle to west wing. i can not stop watching it though.,1,TV-Show,SocialMedia,No,-1,1,1,1,1,1,1
550,This show is hokey and the characters are unrealistic. forensic mystery stick with the csi\'s...,-1,TV-Show,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
551,I cannot get enough of this show! the halloween episode made me laugh until i cried.,1,TV-Show,SocialMedia,No,-1,1,1,-1,1,1,1
552,"It is nice to know the story of how clark kent became superman, but this show is way too dark for younger viewers. i know they are making superman look like he suffered a lot, and that is what makes him a hero. however, the scary images are getting out of hand, and it is turning into another x-files.",-1,TV-Show,SocialMedia,No,1,-1,-1,1,-1,-1,1
553,Best show on tv.  kiefer sutherland is phenomenal.,1,TV-Show,SocialMedia,No,1,1,1,1,1,1,1
554,How much longer do we have to put up with david caruso\'s awful acting.  the man couldn\'t act in nypd and the movie jade was terrible.  please do us all a favour and get rid of him.  till then i\'ll watch csi  vegas. grissom has talent.,-1,TV-Show,SocialMedia,No,-1,-1,-1,-1,1,-1,-1
555,"Unpredictable and interesting.  i want so badly to know what is going on, but i fear i will never know.",-1,TV-Show,SocialMedia,No,-1,-1,-1,-1,1,1,1
556,Interesting start... the characters seem a little overdone (especially donald sutherland\'s character) but it has potential.,1,TV-Show,SocialMedia,No,-1,1,1,-1,1,1,1
557,Best show ever... besides seinfeld,1,TV-Show,SocialMedia,No,-1,1,1,1,1,1,1
558,"I don\'t like how plots are introduced and dropped for long periods of time.  i sometimes think this show is a weak tv movie.  the cast does not look stranded, in terms of their appearances.  but, it\'s gifted in that it keeps you tuning in.",-1,TV-Show,SocialMedia,No,-1,1,-1,1,-1,-1,1
559,A modern show that will become a classic. a great cast that made the show histarical.,1,TV-Show,SocialMedia,No,1,1,1,1,1,1,1
560,"Why is it still on the air, it sucked the first time i saw it and the last time, stop playing it",-1,TV-Show,SocialMedia,No,1,-1,-1,-1,-1,-1,-1
561,"Best tv show going...period.  great interactive websites, too.  excellent character development",1,TV-Show,SocialMedia,No,1,1,1,1,1,1,1
562,Poorly acted. poorly written. poorly conceived. would work better as a made-for-tv movie. do not watch this show.,-1,TV-Show,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
563,"I enjoyed this show.  kept me interested, and i plan on watching next week!",1,TV-Show,SocialMedia,No,1,1,1,1,1,1,1
564,Love this show.  very entertaining.,1,TV-Show,SocialMedia,No,-1,1,1,1,1,1,1
565,"Lots of unnecessary gore.  character development is very weak.  plus, the basic premise is stupid - forensic crime lab guys don\'t go out and question witnesses and get into shoot-outs with bad guys.  they could have at least made the show a little realistic by partnering the crime scene guys with actual detectives.",-1,TV-Show,SocialMedia,No,-1,-1,-1,-1,1,-1,-1
566,Great show. very entertaining!,1,TV-Show,SocialMedia,No,1,1,1,1,-1,1,1
567,"It looks like luca bratzie is going to make it with abbey again. you\'d think that he\'d be smarter then that. sadly, this show is going no where. no storyline to speak of.",-1,TV-Show,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
568,This show made its stand and broke from the pack during its intitial mini-series run. nothing can touch it. the writing and the actors will break your heart as you watch because you hurt when the charracters hurt. you feal what these guys are going through.,1,TV-Show,SocialMedia,No,1,1,1,-1,1,1,1
569,I was not really into this weeks show. i saw better series of csi.,-1,TV-Show,SocialMedia,No,-1,-1,-1,-1,-1,1,-1
570,This is the best show on t.v. fox should not cancel it because it is very addictive. i love justice!!!,1,TV-Show,SocialMedia,No,1,1,1,1,1,-1,1
571,"Shades of the love boat!  plenty of eye candy, but the stories are pretty weak and too cute by far",-1,TV-Show,SocialMedia,No,1,-1,-1,-1,-1,-1,-1
572,Great show great actress (davis) why hasn\'t it been on,1,TV-Show,SocialMedia,No,1,1,-1,1,-1,-1,1
573,"The pity is that, while geena davis is perfectly believable as a president, the show as a whole is so utterly unbelievable as to be an embarrassment.  it can\'t seem to decide whether it is a drama, a soap opera or a sitcom.  it suffers mightily from comparison with the west wing which, admittedly, is a bit long in the tooth.  but at least it makes a good faith effort at realism and tries to get its facts right-and doesn\'t ask us to believe, for example, that the president can intervene in a state death penalty case!",-1,TV-Show,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
574,"This show is the cest. i\'ve become involved with the characets and want to see more.  what happens to the town, people, country and world this is fiction but i can see this happening at some point for real. keep it on !!!!!",1,TV-Show,SocialMedia,No,1,1,1,1,1,1,1
575,Over rated and the people cant act worth crap.....this show is only for people who are tools,-1,TV-Show,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
576,"Always interesting polt line, great clothes, and sometimes absolutely hilarious",1,TV-Show,SocialMedia,No,-1,1,1,1,-1,1,1
577,"Not everybody loves raymond.  the only joke here is that the idea actually found its way onto the airwaves.  in other words it\'s just one joke less than a one joke program.  as with most sitcoms, it appeals to those with an intellectual development that was stopped at age 8.  fortunately they did have the good sense to employ a laugh-track so that the audience will be signaled whenever something is broadcast that was intended to be funny. the program amounts to a scandalous waste of talent.",-1,TV-Show,SocialMedia,No,-1,-1,-1,-1,1,-1,-1
578,Prison break is the beat show for the time lost is a baby vs this show=),1,TV-Show,SocialMedia,No,1,1,1,-1,1,1,1
579,"Sorry, i\'ve given ga several chances and it\'s never delivered more than what it is: a predictable, prime time melodrama geared to the feminine soap opera audience.",-1,TV-Show,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
580,"I absolutely love this show. it is, in my opinion, a better version of friends!! i have noticed that it doesn\'t get as much press as it used to. i hope it doesn\'t get pulled! i love it!!",1,TV-Show,SocialMedia,No,1,1,1,1,-1,1,1
581,David caruso is just not good.  he jut seems like he is being so forced to say or do thing on the show!  no emotion what so ever!!  they need to replace him with someone who has more character.,-1,TV-Show,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
582,"Try to not miss an episode. it\'s a mature comedy-drama, but one must apperciate the great line up of characters, and office politics. great show.",1,TV-Show,SocialMedia,No,1,1,1,1,1,1,1
583,"Good show, but takes way too manybreaks!!!!!!!!!!!1",1,TV-Show,SocialMedia,No,-1,1,-1,1,-1,1,1
584,I love this show.  i watched the whole first season during the summer and looked forward to the second season.  second season.  7 episodes is just not enough.  counting the days until january.,1,TV-Show,SocialMedia,No,-1,1,1,1,1,1,1
585,I\'m not liking this new season.  i really didn\'t like the fact that they changed the theme song.  it seems that the producers are trying to turn this show into another soap opera.  i\'d rather watch the old seasons than this new season.  they were lively and they had better directing.,-1,TV-Show,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
586,Omg best show ever! people who say its bad seriously have no life. the drama is amazing and it keeps you hanging and the actors are really good...what are you guys talking about i cant belive its getting cancelled! i still like it without mischa barton people who stoped watching it just because she died are not true oc fans! i lovee this show!,1,TV-Show,SocialMedia,No,1,1,1,1,1,1,1
587,"This has always been my favorite show until this past season with the new girl who replaced kate - i do not like the sophmoric, juvenile and sometimes nasty comments between her and tony.  last week she made a very dirty remark about the cat that came running out of the cat door at the victim\'s house that was totally uncalled for.  this is broadcast in the family hour and i would have been highly embarrassed if my your teenage son was sitting there watching it with me.  for that reason, i will not be watching it tonight.  please try to clean up the language on that show.  you will lose a lot of viewers otherwise.  don\'t ruin what could be a very enjoyable show to watch by stooping to such low and vulgar levels.  thank you for taking the time to read this.",-1,TV-Show,SocialMedia,No,-1,1,-1,-1,-1,-1,-1
588,It makes me want to go back to vegas,1,TV-Show,SocialMedia,No,1,1,1,-1,1,-1,1
589,"It would be better without david caruso.  however, he is amusing.  he never faces the camera, always the pose first, with the head either turned to left or right.",-1,TV-Show,SocialMedia,No,1,1,-1,-1,-1,1,-1
590,"This is an awesome series that is thought provoking as well as intelligently entertaining. everyone thinks about a nuclear attack, this show demonstrates what might happen in your town.  every history/civics class in high school should be watching it.  what an amazing forum for discussion!  i cannot wait for the 7 new episodes...but a full 3rd season would be even better.  i am encouraging everyone to watch jericho, and will be buying the first season on dvd as soon as it is available.  thanks cbs...don\'t screw it up by canceling it again.  seriously, it was just peanuts last time, who knows what you\'ll get if you cancel again...elephant dung",1,TV-Show,SocialMedia,No,-1,1,1,1,1,1,1
591,I want kate back and i\'m sick and tired of tonys insecent banter...blah...blah. not as good as it used to be last year. also lose the female director..how unreal is this.,-1,TV-Show,SocialMedia,No,-1,-1,-1,-1,1,-1,-1
592,"I discovered the show in about its 10th season, but was thrilled to view the reruns starting with season one. best characters:dr green, abby, luka, ramono, carter, weaver, and nurses. the show lost some its interesting stories and character interaction. i would hate to see the show get canned, but if the stories dont improve then they should pull the trigger.",-1,TV-Show,SocialMedia,No,-1,-1,-1,-1,-1,1,-1
593,"It deals with real situations in life, i like it...",1,TV-Show,SocialMedia,No,1,1,1,1,1,1,1
594,I keep trying to watch and enjoy the show that  i fell in love with (the practice). the characters are now cartoon characters at best. i was  able to sit through less than half of it last night. the liberal ranting is boring. i\'ve watched my last episode.,-1,TV-Show,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
595,I think this country is facing many problems and as this show matures the writers might be able tap into current events and explore alternative view and solutions to these problems.  this could be a very fine program.  a program that would cause people,1,TV-Show,SocialMedia,No,-1,1,1,1,1,1,1
596,"I\'m not impressed.  it\'s not at all realistic, and i don\'t care about any of the characters.",-1,TV-Show,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
597,House is great and i am happy that someone has finally forced the issue of his addiction.,1,TV-Show,SocialMedia,No,-1,-1,1,1,-1,1,1
598,"Love this show. there\'s a kid dying in one of the exam rooms, but the md won\'t treat him because he doesn\'t want to be in the same room with his  x-nurse/girl friend. how dopey is that",-1,TV-Show,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
599,Most excellent.  but where is it  i hope it has not been replaced by october road or whatever the name of that show is.  october road is blah.,1,TV-Show,SocialMedia,No,1,-1,1,-1,1,-1,1
600,"Occasionally funny, but most everything about the show is so mean-spirited, i\'m amazed it\'s so popular. kind of sad, really.",-1,TV-Show,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
601,"Unique, engrossing, edge-of-your-seat story covering almost every genre! writing and acting also excellent.  best thing to come along in years!!! plays like a movie.  everyone who watches jericho is hooked immediately!  only reason this would be cancelled again is that someone in charge just doesn\'t want it to happen (for what reason, i can\'t imagine).",1,TV-Show,SocialMedia,No,1,1,1,1,-1,1,1
602,"This show flew too close to the sun and its wings have since fallen off. too many dead, but is he/she really plot lines. and they are too hot and cold with the quasi-da vinci plot line. either go with it or not. watch lost. it\'s better.",-1,TV-Show,SocialMedia,No,-1,1,-1,-1,1,-1,-1
603,Hugh laurie is to good!!!  tumbs up to the writers^^ u guys no how to use sarcasum and use it well!,1,TV-Show,SocialMedia,No,-1,1,1,-1,1,1,1
604,Crap soap that poorly portrays stuck up white prissy teens in newport.  we are not like that.  all fox drama soaps suck.,-1,TV-Show,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
605,"This show is the best legal show in years. the cast is amazing, the storylines are well-crafted & believable. my wife and i haven\'t missed an episode yet (even though it\'s constantly moving).",1,TV-Show,SocialMedia,No,1,1,1,1,1,1,1
606,Terrible ending for this years show!! may not watch again... too negative!,-1,TV-Show,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
607,"Finally a new idea for a tv show, there still is a little creativity left in the world",1,TV-Show,SocialMedia,No,1,1,-1,1,-1,1,1
608,The show just isnt funny  and the actors arent that good,-1,TV-Show,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
609,"Very funny - ranks up there with other current shows such as a the simpsons, arrested devolpment, and scrubs",1,TV-Show,SocialMedia,No,1,1,-1,1,1,1,1
610,"Great show.  meredith is the only weak link.  even though she has a medical degree, i think she may actually be simple-minded.  fortunately, the rest of the characters are more than strong enough to carry the series.",1,TV-Show,SocialMedia,No,1,1,1,-1,1,1,1
611,"Vapid, mindless, numbing.  yes, there are some good looking women and men, the music is good and the photography is flashy.  but the stories never get beyond who\'s screwing who (literally and figuratively).  there\'s no originality, no depth, and nothing to hold your interest.  don\'t waste your time on this dreck.",-1,TV-Show,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
612,"Must see tv. informative as well as funny. in my opinion if there is a week point it\'s the interviews. sometimes i stop watching it at that point unless it\'s someone important. also the shows a little weaker without stephen colbert, his new show is lame, he should have stayed with the daily show.",1,TV-Show,SocialMedia,No,1,1,1,-1,1,1,1
613,"Give me a break, if i was his wife i would have left him at the altar",-1,TV-Show,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
614,"It was amazing to realize house is played by a brit. he stays in charector, and although i love the nasty guy, i\'d hate to find i had a doctor with that personality. the show is fascinating on a diagnostic/investigative level. a show that plays up to the audience instead of down to them.",1,TV-Show,SocialMedia,No,-1,1,1,1,1,1,1
615,This show is funny but it should be aired no earlier than 9:30 est,1,TV-Show,SocialMedia,No,1,-1,1,1,1,-1,1
616,"Best new show this season, only one worth watching",1,TV-Show,SocialMedia,No,1,1,1,1,-1,1,1
617,"This show has had many jump the shark moments.  but when sam blew away her ex at the end of this year\'s season premiere, i think the shark may have jumped out of the water and bit the series in the a**!  and what\'s with the new theme music  i could be in the garage and hear the old theme and know what time it was!",-1,TV-Show,SocialMedia,No,1,-1,-1,-1,1,-1,-1
618,This is the best show in television!!,1,TV-Show,SocialMedia,No,1,1,1,1,1,1,1
620,"Much like rescue me, this show presents a character that should for all reasons be disliked - yet he is sympathetic.",-1,TV-Show,SocialMedia,No,-1,-1,-1,-1,1,-1,-1
621,"After one season, it\'s already jumped the shark. mystery upon mystery upon weird happening upon bizarre occurrance upon . . . i can\'t get myself to care anymore. and the characters are just profoundly dumb beyond belief.",-1,TV-Show,SocialMedia,No,-1,-1,1,-1,-1,-1,-1
622,Anybody who saw office space and 40 year old virgin would appreciate this hilarious show.,1,TV-Show,SocialMedia,No,1,-1,1,-1,1,1,1
623,This show is quite boring and irrelevant.,-1,TV-Show,SocialMedia,No,-1,-1,-1,-1,1,-1,-1
624,"Great acting byt the dude who plays house. he was robbed of the emmy. worth watching. love the romance between house and his \'i want to save you\' student. (but between you and i, i\'d hate to have this guy as my doctor.)",1,TV-Show,SocialMedia,No,-1,1,1,1,1,1,1
625,"Bad, bad, bad, and just bad. insipid to the extreme. the incredibly bad actress that plays lana is like fingernails on the blackboard.",-1,TV-Show,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
626,The twists and turns in this show keep you glued to your seat and wishing that you could watch the episodes together instead of having to wait until the next.,1,TV-Show,SocialMedia,No,1,1,-1,1,1,1,1
627,"In season 1 it was great, original, ist time a show was presented in real time, season 2 interesting, we all wanted to know what was next with poor widower jack, season 3 ahh we were just about to get tired of the same story, season 4 jack bauer new love interest, audrey brought the interest to season 4, season 5 a great idea for the show president us the bad guy and jack & audrey couple made the audience attracted to the show again, but season 6 is the same all story, jack the immortal, well i know he cant die but i hoped i was going to see a great plot as in season 5  too bad!)i like the show and i was giving the show another opportunity but after i heard tony almeida didnt like heaven and its back, its to much, not only jack bauer is immortal, but also his buddy! i like carlos as an actor and also i liked the character, but he was dead come on! you dont need him to bring the attention back to the show, just have a nice plot and bring people alive back like kim or audrey. thats it",-1,TV-Show,SocialMedia,No,-1,1,1,-1,1,-1,-1
628,Cw has made a big mistake.  reba was one of the best clean shows on air.  i would rate above a five if given the opportunity.,1,TV-Show,SocialMedia,No,1,1,-1,-1,1,-1,1
629,"Once upon a time, er was a strong 4 or even a 5. today it is a shell of its former self and really should not return for a new season. a shame really, as the show still provides a great venue for some of its stars. alas, the reason to watch has departed along with the original cast...",-1,TV-Show,SocialMedia,No,-1,-1,-1,-1,1,-1,-1
630,This show is awesome! if you don\'t like it you should try watching it unedited on hbo not tbs where they edit half the funny stuff. though we all know that nobody actually acts like they do its still entertaining and fun! lighten up you guys!,1,TV-Show,SocialMedia,No,-1,1,1,1,1,1,1
631,"The show was ok, but not as good as i had hoped for...the previews was funnier than the actual show...",-1,TV-Show,SocialMedia,No,-1,-1,1,-1,-1,-1,-1
632,This was a great show.  i\'m really mad they took it off the air and left us all hanging.,1,TV-Show,SocialMedia,No,-1,1,1,1,-1,1,1
633,David caruso needs to quit over acting. he kills the show.,-1,TV-Show,SocialMedia,No,-1,-1,-1,-1,1,-1,-1
634,"Excellent storyline, sparkling cast, dedicted crew and passionate fan following.  a show that tackles head on, the taboo subject of nuclear warfare and aftermath...what\'s not to like",1,TV-Show,SocialMedia,No,1,1,1,1,1,1,1
635,Probably the best show out there...,1,TV-Show,SocialMedia,No,1,1,1,1,1,1,1
636,Not everybody loves raymond.  i rate this show just above watching paint dry.,-1,TV-Show,SocialMedia,No,-1,-1,-1,-1,1,-1,-1
637,"This is a great show!  chemistry, drama, and adorable stars!!  has it all...worth a watch!",1,TV-Show,SocialMedia,No,-1,1,1,1,1,1,1
638,"Love the show and i am sad to stop watching, but the liberal message is louder than the good acting and writing.",1,TV-Show,SocialMedia,No,-1,-1,1,1,1,1,1
639,Very hillarious show! you\'ll laugh continually!,1,TV-Show,SocialMedia,No,1,1,1,1,1,1,1
640,"Stopped watching this program because everyone seemed to be so angry all the time, especially house and his boss.",-1,TV-Show,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
641,Love the show!!!! one of the best written and acted shows on tv!  it\'s so nice to actually watch a well written and acted show rather than all the reality tv out there!,1,TV-Show,SocialMedia,No,1,1,1,1,1,1,1
642,Next to \'scrubs\' this is the 2nd dumbest show on t.v.,-1,TV-Show,SocialMedia,No,-1,-1,-1,-1,1,-1,-1
643,Great show with hilarious characters.  great story lines too.  definitely on tivo.,1,TV-Show,SocialMedia,No,-1,1,1,1,1,1,1
644,This show has no potential and will be canceled,-1,TV-Show,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
645,This show is teh awesome!!!1 i can watch it non-stop,1,TV-Show,SocialMedia,No,1,-1,1,1,1,1,1
646,"Er was excellent in the beginning... now - it\'s just not. very disappointed in the newer ones. i too, want the old er back! lol... house and greys anatomy have taken over!!!! yea!",-1,TV-Show,SocialMedia,No,1,-1,-1,-1,-1,-1,-1
647,"24 is the greatest show ever.  every second is action packed and you never know what is going to happen. although season 6 was the most boring season, it was still extremly exciting and i can hardly wait for the 7th season to start in january.",1,TV-Show,SocialMedia,No,-1,1,1,1,1,1,1
648,I love this show. it is very innovative.,1,TV-Show,SocialMedia,No,1,1,1,1,1,1,1
649,Should have been called everyone emasculates raymond because that\'s what you get: constant and repetitive husbands-are-dumb-and-weak story lines....much like a lot of advertising these days.,-1,TV-Show,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
650,"Smallville is an awesome show it has everything romance, action,and anything you could think of!!!",1,TV-Show,SocialMedia,No,-1,1,1,1,1,1,1
651,It\'s getting somewhat boring and kinda like a soap. too bad :-(,-1,TV-Show,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
652,I love this show! great to have something to watch on friday night.,1,TV-Show,SocialMedia,No,1,1,1,1,1,1,1
653,"Jon is an excellent host, and all the people complaining about how jon is liberal, stop listening to everything o\'reilly tells you. jon stewart actually makes more jokes about democrats than any other late night host. he interviews both the left and the right. sometimes his jokes may seem more liberal but that\'s only because his audience is in the 18-24 range, and those people happen to be more liberal.",1,TV-Show,SocialMedia,No,1,1,1,1,1,1,1
654,"Lame sarcasm, poorly delivered.  i love the daily report with jon stewart, and really used to enjoy the little bits colbert did.  here we have him for a whole show and it sucks big.  i won\'t even watch 10 seconds.  it just came on again and i turned off the tv.  then thought, this show is bound to be gone soon, why hasn\'t the network pulled the plug  that\'s the only thing funny here --why is this lame show still on the air   bring on something i can stomach. hooray for him for getting the big bucks to go on for a season,  now let\'s move on.",-1,TV-Show,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
655,"Excellent show with great potential and keeps you waiting for each show. only show i stayed up for after 9pm for, during a work week.",1,TV-Show,SocialMedia,No,-1,1,1,1,1,1,1
656,Eww it was so boring and its not even funny...i dont get why people say it is cause its not at alll,-1,TV-Show,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
657,"Hugh laurie must be the best actor to pull off such a hard character, watch it - you won\'t be disappointed.",1,TV-Show,SocialMedia,No,1,1,1,1,1,1,1
658,"Dumb show about nothing.  what have any of the actors done since this show went off the air.  oh yea, one failed sitcom after another.  should tell you something about those three individuals and their talent.  and jerry  thank god we don\'t see much of him anymore.  annoying, egomaniac, jerk best describe jerry seinfeld.",-1,TV-Show,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
659,"A fun, interesting take on a younger clark kent and all the things that shaped him, lois lane, and lex luthor into the characters we came to know so well. definitely worth watching. most always interesting.",1,TV-Show,SocialMedia,No,-1,1,1,1,1,1,1
660,"I am woman hear me roar, in numbers too big to ignore....... we\'re fierce, we\'re feminazis, and we\'re in your face!!!!!!!!!!!!!!!!!!!",-1,TV-Show,SocialMedia,No,-1,-1,1,-1,-1,-1,-1
661,"I never do these things, but had to. i just realized that i hadn\'t seen the show and wondered what\'s up. did a search and saw it was cancelled, bummer....it was getting good. here\'s the deal though.....i don\'t care if you like it or not, some of the ratings were ludicrous....especially the one that says liberals are morons and don\'t love their country. take it from a republican turned independent, it\'s just that kind of statement and sentiment that is divisive. like or don\'t like someone.....who cares, but stop the name calling and grow up!",1,TV-Show,SocialMedia,No,1,1,-1,1,-1,-1,1
662,At least you can watch it with your grandma....,-1,TV-Show,SocialMedia,No,-1,-1,1,-1,-1,1,-1
663,Terrific show! i enjoyed it.  great chemistry.  i bought the scene it game and i totally dominated!!! i\'m a friends 4 life!,1,TV-Show,SocialMedia,No,1,1,1,1,1,1,1
664,Horrible.  fantasy island comes to the white house.  wont last.  very unrealistic.,-1,TV-Show,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
665,Love this show.  the science is interesting an the characters play off one another fantastically.,1,TV-Show,SocialMedia,No,1,1,1,1,1,1,1
666,"Tucker carlson is right, jon stewart is the butt-boy for the entire liberal weenie crowd.",-1,TV-Show,SocialMedia,No,-1,-1,1,-1,-1,-1,-1
667,This is the best show on tv and it\'s been pulled. it just goes to show that hollywood doesn\'t like a successful strong woman in hollywood!,1,TV-Show,SocialMedia,No,-1,1,1,1,1,1,1
668,This show is a propaganda-filled knockoff of the west wing.  it is essentially a one hour ad for hillary clinton\'s 2008 presidential campaign.  it is also like a lame duck hybrid of the west wing and the brady bunch.  it doesn\'t work.  i watched one episode before i realized it sucked.,-1,TV-Show,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
669,The best show on tv right now. house is fun to watch.,1,TV-Show,SocialMedia,No,1,1,1,1,1,1,1
670,I don\'t get the popularity of this show.  i find it boring!,-1,TV-Show,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
671,"People let\'s face it, tv greatest show  love the cast and story lines.  nobody else has such great story telling, only wish the gardener would come back as a regular and make trouble for gabrielle and her sexy husband",1,TV-Show,SocialMedia,No,1,-1,1,1,-1,1,1
672,"I got some laughs out of it when it was fresh.  it just doesn\'t work in reruns, there\'s only so many times no soup for you! can be funny before it gets real old.",-1,TV-Show,SocialMedia,No,-1,-1,1,-1,-1,1,-1
673,Jericho is suspensful and griping drama keeps you coming back,1,TV-Show,SocialMedia,No,1,1,1,1,1,1,1
